title,type,link,date,comments,comments_2
"بوعياش تقترح ترخيصا مشروطا للإجهاض و""العلاقات الرضائية""",societe,https://m.hespress.com/societe/448797.html,[],"
بغيت نفهم. هاد المجلس بالسلامة اللي كا يطالب ب بحال هاد المطالب. واش خدام فدولة الديانة الرسمية ديالها هي الإسلام ولا فشي دولة اخرى ؟
", بغيت نفهم هاد المجلس بالسلامة اللي كا يطالب بحال هاد المطالب واش خدام فدولة الديانة الرسمية ديالها الإسلام فشي دولة 
"بوعياش تقترح ترخيصا مشروطا للإجهاض و""العلاقات الرضائية""",societe,https://m.hespress.com/societe/448797.html,[],"
ان الحلال بين وان الحرام بين وبينهما امور متشابهات لا يعلمهن كثير من الناس
", الحلال الحرام وبينهما امور متشابهات يعلمهن كثير الناس 
"بوعياش تقترح ترخيصا مشروطا للإجهاض و""العلاقات الرضائية""",societe,https://m.hespress.com/societe/448797.html,[],"
يا أسفاه في واصلين صافي غاديين بالبلاد للهاوية . عوض تهزو علم الشريعة الاسلامية ونفض الغبار عن الدستور الاسلامي جايين تشرعو ما حرم الله . لكن ويحكم ويحكم عن الله تختصمون يا أولي الامر ....
", أسفاه واصلين صافي غاديين بالبلاد للهاوية تهزو الشريعة الاسلامية ونفض الغبار الدستور الاسلامي جايين تشرعو حرم الله ويحكم ويحكم الله تختصمون أولي الامر 
"بوعياش تقترح ترخيصا مشروطا للإجهاض و""العلاقات الرضائية""",societe,https://m.hespress.com/societe/448797.html,[],"
الإجهاض فوق 40 يوما يصبح قتل نفس إذن أين هو حق الحياة
", الإجهاض يوما يصبح قتل حق الحياة 
"بوعياش تقترح ترخيصا مشروطا للإجهاض و""العلاقات الرضائية""",societe,https://m.hespress.com/societe/448797.html,[],"
كل ما هو خارج عن القرآن الكريم فهو علامة من علامات الساعة.
", خارج القرآن الكريم علامة علامات الساعة 
"بوعياش تقترح ترخيصا مشروطا للإجهاض و""العلاقات الرضائية""",societe,https://m.hespress.com/societe/448797.html,[],"
لما لا في نيويورك او باريس أمستردام ...", نيويورك باريس أمستردام 
"بوعياش تقترح ترخيصا مشروطا للإجهاض و""العلاقات الرضائية""",societe,https://m.hespress.com/societe/448797.html,[],"
اما في المغرب اتحداك ان يرجع لك أحدهم ابنتك ببطن منتفخة فلا تبحتين إلا على الاجهاض.", المغرب اتحداك يرجع أحدهم ابنتك ببطن منتفخة تبحتين الاجهاض 
"بوعياش تقترح ترخيصا مشروطا للإجهاض و""العلاقات الرضائية""",societe,https://m.hespress.com/societe/448797.html,[],"
", 
ضبط 23 مرشحا للهجرة السرية على ضفة أبي رقراق,faits-divers,https://m.hespress.com/faits-divers/448753.html,[],"
انا مازال مابغيت نفهم هادو لي تايحرگوا من المحيط الأطلسي فين كايبغيو يمشيو واش البرازيل مثلا
", انا مابغيت نفهم هادو تايحرگوا المحيط الأطلسي فين كايبغيو يمشيو واش البرازيل مثلا 
ضبط 23 مرشحا للهجرة السرية على ضفة أبي رقراق,faits-divers,https://m.hespress.com/faits-divers/448753.html,[],"
اخوتي المغاربة بقاو في بلادكم و اصنعوا مستقبلكم بايديكم لان الغربة مبقاش فيها مايدار
", اخوتي المغاربة بقاو بلادكم اصنعوا مستقبلكم بايديكم لان الغربة مبقاش مايدار 
ضبط 23 مرشحا للهجرة السرية على ضفة أبي رقراق,faits-divers,https://m.hespress.com/faits-divers/448753.html,[],"
ضفة أبي رقراق!! .. المشكلة هي أن الشعب المغربي تغلب عليه الأمية و الحراكة لا تصور لديهم حول جغرافية المنطقة و لذلك حدثت مصيبة زناتة. المهربون يلعبون على ورقة جهل المتذمرين من الحالة الإقتصادية في المغرب و جهلهم بموقع إسبانيا بلد الهجرة، فأمريكا هي التي تقع قبالة الساحل الأطلسي حيث يوجد أبو رقراق أما الوصول إليها عبر قوارب الموت فذلك من سابع المستحيلات و الوصول إلى جزر الكاناري من ثامن المستحيلات أما الوصول إلى إسبانيا فهو من تاسع المستحيلات و سيحطون رحالهم نواحي الرباط أو .. زناتة من جديد و كلهم موتى. يا من بيدهم الحل و العقد في الوطن .. ارحموا من في الأرض يرحمكم من في السماء، مساكين مغلوب على أمرهم، لا دراسة، لا عمل، لا آفاق .. لذلك يتعلقون بقشة بعير. هذا يحز في قلبي و يدميه كثيرا.
", ضفة أبي رقراق المشكلة الشعب المغربي تغلب الأمية الحراكة تصور لديهم جغرافية المنطقة حدثت مصيبة زناتة المهربون يلعبون ورقة جهل المتذمرين الحالة الإقتصادية المغرب جهلهم بموقع إسبانيا بلد الهجرة فأمريكا تقع قبالة الساحل الأطلسي يوجد رقراق الوصول إليها عبر قوارب الموت فذلك المستحيلات الوصول جزر الكاناري المستحيلات الوصول إسبانيا المستحيلات سيحطون رحالهم نواحي الرباط زناتة جديد كلهم موتى بيدهم الحل العقد الوطن ارحموا الأرض يرحمكم السماء مساكين مغلوب أمرهم دراسة عمل آفاق يتعلقون بقشة بعير يحز قلبي يدميه 
ضبط 23 مرشحا للهجرة السرية على ضفة أبي رقراق,faits-divers,https://m.hespress.com/faits-divers/448753.html,[],"
سبحان الله الامية فين وصلات. الشباب الأمي بغا يحرك من الرباط الى اروبا بالقارب المطاطي . أصلا بحال هاد الناس متحتجهمش لا المغرب ولا اروبا.", الله الامية فين وصلات الشباب الأمي بغا يحرك الرباط اروبا بالقارب المطاطي بحال هاد الناس متحتجهمش المغرب اروبا 
ضبط 23 مرشحا للهجرة السرية على ضفة أبي رقراق,faits-divers,https://m.hespress.com/faits-divers/448753.html,[],"
ولكن الحكومة المغربية عندها دور ف الأمية. "" علاش مطبقوش التعليم الاجباري باش يقراو الناس باش يعرفو على الاقل فين جات أروبا"" ", الحكومة المغربية عندها دور الأمية علاش مطبقوش التعليم الاجباري باش يقراو الناس باش يعرفو الاقل فين جات أروبا 
ضبط 23 مرشحا للهجرة السرية على ضفة أبي رقراق,faits-divers,https://m.hespress.com/faits-divers/448753.html,[],"
حلل وناقش. ", حلل وناقش 
ضبط 23 مرشحا للهجرة السرية على ضفة أبي رقراق,faits-divers,https://m.hespress.com/faits-divers/448753.html,[],"
"" فهم تسطا""
", فهم تسطا 
ضبط 23 مرشحا للهجرة السرية على ضفة أبي رقراق,faits-divers,https://m.hespress.com/faits-divers/448753.html,[],"
للناس اللدين يتسائلون لمادا اصبحت الهجرة من المحيط الاطلسي... الجواب هو ان الرقابة صارت مشددة على مضيق جبل طارق، لذلك وجد الحراكة الحل في الهجرة من الرباط، القنطرة، العرائش الى قادش او هويلفا باسبانيا... طريق طويل و خطير
", للناس اللدين يتسائلون لمادا اصبحت الهجرة المحيط الاطلسي الجواب الرقابة صارت مشددة مضيق جبل طارق الحراكة الحل الهجرة الرباط القنطرة العرائش قادش هويلفا باسبانيا طريق طويل خطير 
